"company_id","company_name","company_tag","company_salary","company_location","company_headcount","company_revenue","company_info","reg_dt","mod_dt"
"17203",웨이커,"유망산업
자기계발지원
건강검진지원
커피·스낵바
50명이하
설립4~9년
인원 급성장
편의시설
연봉상위6~10%
적극 채용 중
AI 선도 기업","3703","서울특별시 강남구 선릉로 667 11층 waiker, Inc","40","3.5억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""5\ub144 (\n2020\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""3\uc5b5 5,454\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,187\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""33\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""40\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""27\n\uba85\n/\n40\n\uba85""}","2025-04-20 18:54:43","2025-04-20 18:54:43"
"51809",포탈301(PORTAL301),"보너스
커피·스낵바
건강검진지원
자기계발지원
AI 선도 기업","2507","서울 영등포구 선유서로31길 3, 9층 (주)포탈301","10",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""3\ub144 (\n2022\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ubc29\uc1a1 \ubc0f \ubb34\uc120 \ud1b5\uc2e0\uc7a5\ube44 \uc81c\uc870\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""3,472\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""6\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""10\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""1\n\uba85\n/\n6\n\uba85""}","2025-04-20 18:54:47","2025-04-20 18:54:47"
"28511",인포유앤컴퍼니,"보너스
사내동호회
설립4~9년
인원 급성장
51~300명
연봉상위11~20%
누적투자100억이상
의료비지원
커피·스낵바
AI 선도 기업","3435","서울시 성동구 성수일로 111, 선명스퀘어 311호","54","51.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uae30\ud0c0 \uc815\ubcf4 \uae30\uc220 \ubc0f \ucef4\ud4e8\ud130 \uc6b4\uc601 \uad00\ub828 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uacbd\uc601 \ucee8\uc124\ud305 \ubc0f \uacf5\uacf5 \uad00\uacc4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""51\uc5b5 9,548\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,052\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc774\uc885\ubcf5"", ""\ud648\ud398\uc774\uc9c0"": ""https://www.in4ucloud.com/"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""47\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""54\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""13\n\uba85\n/\n23\n\uba85""}","2025-04-20 18:54:51","2025-04-20 18:54:51"
"20995",에어스메디컬,"커피·스낵바
자기계발지원
유망산업
51~300명
설립4~9년
누적투자100억이상
복지포인트
연봉상위6~10%
인원 급성장
건강검진지원
적극 채용 중","3702","강남구 테헤란로 223, 13층, 14층","102","1398.1만원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uae30\ud0c0 \uc815\ubcf4 \uae30\uc220 \ubc0f \ucef4\ud4e8\ud130 \uc6b4\uc601 \uad00\ub828"", ""\ub9e4\ucd9c\uc561"": ""1,398\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,445\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""96\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""102\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""39\n\uba85\n/\n49\n\uba85""}","2025-04-20 18:54:56","2025-04-20 18:54:56"
"45809",옵트에이아이,"커피·스낵바
식대지원
50명이하
설립3년이하
인원 급성장
누적투자100억이상
AI 선도 기업","2828","서울 강서구 마곡중앙10로 70 LG사이언스파크 E10, 슈퍼스타트랩 #3","18",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""4\ub144 (\n2021\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""3,938\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""13\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""18\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""11\n\uba85\n/\n17\n\uba85""}","2025-04-20 18:55:00","2025-04-20 18:55:00"
"12846",에너자이(ENERZAi),"유망산업
커피·스낵바
자기계발지원
건강검진지원
사내동호회
식대지원
연봉상위11~20%
50명이하
설립4~9년
인원 급성장
누적투자100억이상
AI 선도 기업",비공개,서울특별시 강남구 테헤란로 27길 27,비공개,비공개,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""\ube44\uacf5\uac1c"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""\ube44\uacf5\uac1c"", ""\ud648\ud398\uc774\uc9c0"": ""www.enerzai.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""\ube44\uacf5\uac1c"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-""}","2025-04-20 18:55:04","2025-04-20 18:55:04"
"31534",에이블제이,"50명이하
커피·스낵바
설립3년이하
스톡옵션
인원 급성장
워크샵
유망산업
AI 선도 기업","3105",성남시 분당구 대왕판교로 645번길 12,"10",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uae30\ud0c0 \uc815\ubcf4 \uae30\uc220 \ubc0f \ucef4\ud4e8\ud130 \uc6b4\uc601 \uad00\ub828 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""4\ub144 (\n2021\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uae30\ud0c0 \uc815\ubcf4 \uae30\uc220 \ubc0f \ucef4\ud4e8\ud130 \uc6b4\uc601 \uad00\ub828"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,341\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""8\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2023-\uc131\ub0a8\ubd84\ub2f9A-1016"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""10\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""3\n\uba85\n/\n5\n\uba85""}","2025-04-20 18:55:09","2025-04-20 18:55:09"
"11742",토르드라이브,"자기계발지원
커피·스낵바
유망산업
50명이하
설립4~9년
유급휴가
편의시설
연봉상위6~10%
누적투자100억이상
AI 선도 기업","4159",서울특별시 영등포구 선유로 165 YP센터 401호,"44","25억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""8\ub144 (\n2017\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \ud504\ub85c\uadf8\ub798\ubc0d \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""25\uc5b5 848\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,882\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""38\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""44\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""9\n\uba85\n/\n16\n\uba85""}","2025-04-20 18:55:13","2025-04-20 18:55:13"
"8742",커먼컴퓨터,"50명이하
설립4~9년
건강검진지원
커피·스낵바
누적투자100억이상
연봉상위11~20%
AI 선도 기업","4138",서울시 동작구 노량진로10 동작창업센터 607호,"23","8.4억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""8\uc5b5 4,370\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""26\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\ub3d9\uc791-0422"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""23\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""15\n\uba85\n/\n4\n\uba85""}","2025-04-20 18:55:18","2025-04-20 18:55:18"
"2057",휴톰,"유망산업
건강검진지원
커피·스낵바
복지포인트
보너스
장비지원
자유로운휴가
51~300명
설립4~9년
누적투자100억이상
연봉상위11~20%
적극 채용 중
AI 선도 기업","3832",서울특별시 마포구 독막로 279 상장회사회관 6층,"76","9263.6만원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""8\ub144 (\n2017\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""9,263\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,580\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""85\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""76\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""46\n\uba85\n/\n41\n\uba85""}","2025-04-20 18:55:22","2025-04-20 18:55:22"
"26431",레인보우로보틱스,"보너스
사내동호회
식대지원
51~300명
연봉상위11~20%
커피·스낵바
유망산업
인원 급성장
설립10년이상
누적투자100억이상
AI 선도 기업","3201",대전광역시 유성구 엑스포로339번길 10-19(문지동),"103","89.6억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc0b0\uc5c5\uc6a9 \ub85c\ubd07 \uc81c\uc870\uc5c5"", ""\uc5f0\ud601"": ""14\ub144 (\n2011\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""89\uc5b5 6,957\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,789\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""277810"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uc774\uc815\ud638"", ""\ud648\ud398\uc774\uc9c0"": ""www.rainbow-robotics.com/new/index_ko.php"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""85\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2017-\ub300\uc804\uc720\uc131-0117"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""103\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""12\n\uba85\n/\n34\n\uba85""}","2025-04-20 18:55:27","2025-04-20 18:55:27"
"3809",씨드로닉스,"유망산업
건강검진지원
휴가비
식대지원
50명이하
설립4~9년
커피·스낵바
인원 급성장
연봉상위6~10%
누적투자100억이상
적극 채용 중
AI 선도 기업","3424",강남구 테헤란로20길 20,"46","7억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uacf5\ud559 \uc5f0\uad6c\uac1c\ubc1c\uc5c5"", ""\uc5f0\ud601"": ""9\ub144 (\n2016\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uae30\ud0c0 \uc804\uae30\uc7a5\ube44 \uc81c\uc870\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""7\uc5b5 294\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,036\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""37\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""46\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""4\n\uba85\n/\n20\n\uba85""}","2025-04-20 18:55:31","2025-04-20 18:55:31"
"79",원티드랩,"장비지원
건강검진지원
자유로운휴가
식대지원
커피·스낵바
연봉상위2~5%
51~300명
설립4~9년
누적투자100억이상
자기계발지원
AI 선도 기업","3960","서울 송파구 올림픽로 300, 35층","181","316.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""316\uc5b5 9,921\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""6,710\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""376980"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uc774\ubcf5\uae30"", ""\ud648\ud398\uc774\uc9c0"": """", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""180\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2020-\uc11c\uc6b8\uc1a1\ud30c-3147"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""181\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""59\n\uba85\n/\n56\n\uba85""}","2025-04-20 18:55:36","2025-04-20 18:55:36"
"15887",티맵모빌리티,"의료비지원
편의시설
커피·스낵바
자기계발지원
유급휴가
연봉상위2~5%
301~1,000명
설립4~9년
누적투자100억이상
적극 채용 중","4101","서울 중구 충무로 15, SK-C타워 7~9층","322","394.2억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""5\ub144 (\n2020\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""394\uc5b5 2,618\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""6,032\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc774\uc7ac\ud658"", ""\ud648\ud398\uc774\uc9c0"": ""https://www.tmapmobility.com/"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""366\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\uc11c\uc6b8\uc911\uad6c-2051"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""322\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""115\n\uba85\n/\n63\n\uba85""}","2025-04-20 18:55:40","2025-04-20 18:55:40"
"24602",에스투더블유(S2W),"대출지원
커피·스낵바
자기계발지원
건강검진지원
51~300명
설립4~9년
연봉상위2~5%
유망산업
누적투자100억이상
인원 급성장
AI 선도 기업","4033","경기도 성남시 분당구 판교역로192번길 12, 3층 (삼평동, 판교미래에셋센터)","99","22억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""22\uc5b5 192\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,932\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""98\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""99\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""19\n\uba85\n/\n26\n\uba85""}","2025-04-20 18:55:45","2025-04-20 18:55:45"
